stint_id,stint_number,compound,tyre_age_at_start,lap_start,lap_end,race_id,driver_id
8614,1,SOFT,13.0,1,3,9193,27
8615,1,SOFT,0.0,1,3,9193,31
8616,1,SOFT,0.0,1,3,9193,44
8617,1,SOFT,0.0,1,3,9193,55
8618,1,SOFT,0.0,1,3,9193,63
8619,1,SOFT,0.0,1,3,9193,77
8620,1,SOFT,0.0,1,3,9193,81
8621,2,SOFT,0.0,4,5,9193,4
8622,2,SOFT,3.0,4,6,9193,1
8623,2,SOFT,0.0,4,6,9193,2
8624,2,SOFT,0.0,4,6,9193,3
8625,2,SOFT,0.0,4,6,9193,10
8626,2,SOFT,0.0,4,6,9193,11
8627,2,SOFT,0.0,4,6,9193,14
8628,2,SOFT,0.0,4,6,9193,16
8629,2,SOFT,0.0,4,6,9193,18
8630,2,SOFT,0.0,4,6,9193,20
8631,2,SOFT,0.0,4,6,9193,22
8632,2,SOFT,0.0,4,6,9193,23
8633,2,SOFT,0.0,4,6,9193,24
8634,2,SOFT,0.0,4,6,9193,27
8635,2,SOFT,0.0,4,6,9193,31
8636,2,SOFT,0.0,4,6,9193,44
8637,2,SOFT,0.0,4,6,9193,55
8638,2,SOFT,0.0,4,6,9193,63
8639,2,SOFT,0.0,4,6,9193,77
8640,2,SOFT,0.0,4,6,9193,81
8641,3,SOFT,2.0,6,8,9193,4
8642,3,SOFT,0.0,7,9,9193,1
8643,3,SOFT,3.0,7,9,9193,3
8644,3,SOFT,3.0,7,9,9193,10
8645,3,SOFT,0.0,7,9,9193,11
8646,3,SOFT,0.0,7,9,9193,14
8647,3,SOFT,0.0,7,9,9193,16
8648,3,SOFT,3.0,7,9,9193,18
8649,3,SOFT,3.0,7,9,9193,22
8650,3,SOFT,3.0,7,9,9193,23
8651,3,SOFT,3.0,7,9,9193,27
8652,3,SOFT,3.0,7,9,9193,31
8653,3,SOFT,0.0,7,9,9193,44
8654,3,SOFT,3.0,7,9,9193,63
8655,3,SOFT,3.0,7,9,9193,81
8656,4,SOFT,0.0,9,10,9193,4
8657,4,SOFT,0.0,10,11,9193,11
8658,4,SOFT,0.0,10,11,9193,81
8659,4,SOFT,0.0,10,12,9193,1
8660,4,SOFT,0.0,10,12,9193,3
8661,4,SOFT,0.0,10,12,9193,10
8662,4,SOFT,0.0,10,12,9193,14
8663,4,SOFT,0.0,10,12,9193,16
8664,4,SOFT,0.0,10,12,9193,18
8665,4,SOFT,0.0,10,12,9193,22
8666,4,SOFT,0.0,10,12,9193,23
8667,4,SOFT,0.0,10,12,9193,27
8668,4,SOFT,0.0,10,12,9193,31
8669,4,SOFT,0.0,10,12,9193,44
8670,4,SOFT,0.0,10,12,9193,63
8671,5,SOFT,0.0,11,13,9193,4
8672,5,SOFT,2.0,12,14,9193,11
8673,5,SOFT,2.0,12,14,9193,81
8674,5,SOFT,0.0,13,15,9193,1
8675,5,SOFT,3.0,13,15,9193,10
8676,5,SOFT,3.0,13,15,9193,14
8677,5,SOFT,3.0,13,15,9193,16
8678,5,SOFT,3.0,13,15,9193,22
8679,5,SOFT,3.0,13,15,9193,27
8680,5,SOFT,3.0,13,15,9193,63
8681,6,SOFT,0.0,14,16,9193,4
8682,6,SOFT,0.0,15,17,9193,11
8683,6,SOFT,0.0,15,17,9193,81
8684,6,SOFT,0.0,16,18,9193,10
8685,6,SOFT,0.0,16,18,9193,14
8686,6,SOFT,0.0,16,18,9193,16
8687,6,SOFT,0.0,16,18,9193,22
8688,6,SOFT,0.0,16,18,9193,27
8689,6,SOFT,0.0,16,18,9193,63
8690,1,MEDIUM,0.0,1,5,9197,20
8691,1,MEDIUM,0.0,1,7,9197,3
8692,1,MEDIUM,0.0,1,12,9197,14
8693,1,MEDIUM,0.0,1,13,9197,24
8694,1,MEDIUM,0.0,1,13,9197,27
8695,1,MEDIUM,0.0,1,13,9197,81
8696,1,MEDIUM,0.0,1,14,9197,4
8697,1,MEDIUM,0.0,1,14,9197,63
8698,1,MEDIUM,1.0,1,15,9197,2
8699,1,MEDIUM,0.0,1,15,9197,31
8700,1,MEDIUM,0.0,1,15,9197,44
8701,1,MEDIUM,0.0,1,16,9197,1
8702,1,MEDIUM,1.0,1,16,9197,23
8703,1,MEDIUM,0.0,1,17,9197,10
8704,1,MEDIUM,0.0,1,17,9197,11
8705,1,MEDIUM,0.0,1,17,9197,16
8706,1,HARD,1.0,1,22,9197,18
8707,1,MEDIUM,0.0,1,22,9197,22
8708,1,HARD,0.0,1,23,9197,55
8709,1,HARD,0.0,1,29,9197,77
8710,2,HARD,0.0,6,22,9197,20
8711,2,HARD,0.0,8,31,9197,3
8712,2,HARD,1.0,13,36,9197,14
8713,2,HARD,0.0,14,33,9197,27
8714,2,HARD,0.0,14,36,9197,81
8715,2,HARD,0.0,14,37,9197,24
8716,2,HARD,0.0,15,33,9197,4
8717,2,HARD,0.0,15,34,9197,63
8718,2,HARD,0.0,16,35,9197,44
8719,2,HARD,0.0,16,41,9197,2
8720,2,HARD,0.0,16,58,9197,31
8721,2,HARD,0.0,17,43,9197,1
8722,2,HARD,0.0,17,43,9197,23
8723,2,HARD,0.0,18,32,9197,10
8724,2,HARD,0.0,18,35,9197,16
8725,2,HARD,0.0,18,42,9197,11
8726,2,HARD,1.0,23,42,9197,18
8727,3,HARD,0.0,23,57,9197,20
8728,2,HARD,0.0,23,58,9197,22
8729,2,HARD,0.0,24,56,9197,55
8730,2,MEDIUM,0.0,30,57,9197,77
8731,3,HARD,0.0,32,58,9197,3
8732,3,HARD,0.0,33,58,9197,10
8733,3,HARD,0.0,34,58,9197,4
8734,3,HARD,0.0,34,58,9197,27
8735,3,HARD,0.0,35,58,9197,63
8736,3,HARD,0.0,36,58,9197,16
8737,3,HARD,0.0,36,58,9197,44
8738,3,HARD,1.0,37,58,9197,14
8739,3,HARD,0.0,37,58,9197,81
8740,3,MEDIUM,0.0,38,58,9197,24
8741,3,HARD,0.0,42,58,9197,2
8742,3,HARD,0.0,43,58,9197,11
8743,3,MEDIUM,0.0,43,58,9197,18
8744,3,HARD,0.0,44,58,9197,1
8745,3,HARD,0.0,44,58,9197,23
8746,3,SOFT,0.0,57,57,9197,55
8747,1,MEDIUM,0.0,1,1,9465,23
8748,1,MEDIUM,0.0,1,2,9465,14
8749,1,MEDIUM,0.0,1,2,9465,24
8750,1,MEDIUM,0.0,1,2,9465,77
8751,1,MEDIUM,0.0,1,4,9465,1
8752,1,MEDIUM,0.0,1,4,9465,11
8753,1,MEDIUM,0.0,1,5,9465,44
8754,1,MEDIUM,0.0,1,6,9465,27
8755,1,MEDIUM,0.0,1,6,9465,55
8756,1,MEDIUM,0.0,1,7,9465,16
8757,1,MEDIUM,0.0,1,7,9465,81
8758,1,MEDIUM,0.0,1,8,9465,4
8759,1,MEDIUM,0.0,1,8,9465,10
8760,1,MEDIUM,0.0,1,8,9465,18
8761,1,MEDIUM,0.0,1,8,9465,20
8762,1,MEDIUM,0.0,1,8,9465,31
8763,1,MEDIUM,0.0,1,9,9465,2
8764,1,MEDIUM,0.0,1,10,9465,22
8765,1,MEDIUM,0.0,1,10,9465,63
8766,1,MEDIUM,0.0,1,11,9465,3
8767,2,MEDIUM,0.0,2,2,9465,23
8768,2,MEDIUM,1.0,3,8,9465,14
8769,2,MEDIUM,1.0,3,8,9465,24
8770,2,MEDIUM,1.0,3,9,9465,77
8771,3,MEDIUM,1.0,3,10,9465,23
8772,2,MEDIUM,0.0,5,7,9465,1
8773,2,MEDIUM,3.0,5,10,9465,11
8774,2,MEDIUM,0.0,6,8,9465,44
8775,2,MEDIUM,5.0,7,10,9465,55
8776,2,MEDIUM,5.0,7,11,9465,27
8777,2,MEDIUM,6.0,8,10,9465,16
8778,2,SOFT,0.0,8,12,9465,81
8779,3,MEDIUM,0.0,8,13,9465,1
8780,2,MEDIUM,7.0,9,9,9465,10
8781,2,MEDIUM,7.0,9,9,9465,20
8782,2,MEDIUM,7.0,9,9,9465,31
8783,2,MEDIUM,7.0,9,10,9465,4
8784,3,SOFT,0.0,9,11,9465,24
8785,3,MEDIUM,0.0,9,11,9465,44
8786,3,MEDIUM,7.0,9,12,9465,14
8787,2,MEDIUM,7.0,9,12,9465,18
8788,3,MEDIUM,0.0,10,10,9465,77
8789,3,MEDIUM,0.0,10,15,9465,31
8790,3,MEDIUM,0.0,10,16,9465,10
8791,2,MEDIUM,0.0,10,17,9465,2
8792,3,MEDIUM,0.0,10,26,9465,20
8793,3,MEDIUM,9.0,11,12,9465,55
8794,3,MEDIUM,0.0,11,13,9465,11
8795,3,SOFT,0.0,11,15,9465,4
8796,3,MEDIUM,0.0,11,16,9465,16
8797,2,SOFT,0.0,11,16,9465,22
8798,2,MEDIUM,0.0,11,16,9465,63
8799,4,SOFT,0.0,11,16,9465,77
8800,4,MEDIUM,0.0,11,18,9465,23
8801,2,SOFT,0.0,12,14,9465,3
8802,4,SOFT,0.0,12,14,9465,24
8803,4,MEDIUM,3.0,12,20,9465,44
8804,3,MEDIUM,0.0,12,25,9465,27
8805,4,MEDIUM,0.0,13,18,9465,55
8806,4,MEDIUM,0.0,13,21,9465,14
8807,3,MEDIUM,0.0,13,21,9465,18
8808,3,MEDIUM,6.0,13,26,9465,81
8809,4,MEDIUM,0.0,14,16,9465,11
8810,4,MEDIUM,6.0,14,22,9465,1
8811,3,SOFT,3.0,15,15,9465,3
8812,5,SOFT,6.0,15,17,9465,24
8813,4,MEDIUM,6.0,16,22,9465,31
8814,4,SOFT,4.0,16,24,9465,3
8815,4,SOFT,5.0,16,26,9465,4
8816,5,SOFT,0.0,17,22,9465,77
8817,4,MEDIUM,7.0,17,25,9465,10
8818,5,MEDIUM,6.0,17,25,9465,11
8819,4,MEDIUM,6.0,17,25,9465,16
8820,3,SOFT,6.0,17,25,9465,22
8821,3,MEDIUM,6.0,17,26,9465,63
8822,3,MEDIUM,0.0,18,20,9465,2
8823,5,MEDIUM,0.0,19,27,9465,55
8824,5,MEDIUM,7.0,21,23,9465,44
8825,4,MEDIUM,14.0,26,28,9465,27
8826,1,SOFT,0.0,1,4,9466,11
8827,1,SOFT,0.0,1,4,9466,16
8828,1,MEDIUM,0.0,1,4,9466,23
8829,1,SOFT,0.0,1,4,9466,44
8830,1,SOFT,0.0,1,4,9466,55
8831,1,MEDIUM,0.0,1,4,9466,77
8832,1,SOFT,0.0,1,5,9466,14
8833,1,MEDIUM,0.0,1,6,9466,2
8834,1,MEDIUM,0.0,1,6,9466,3
8835,1,MEDIUM,0.0,1,6,9466,4
8836,1,SOFT,0.0,1,6,9466,63
8837,1,SOFT,0.0,1,7,9466,1
8838,1,SOFT,0.0,1,7,9466,10
8839,1,SOFT,0.0,1,7,9466,20
8840,1,MEDIUM,0.0,1,7,9466,24
8841,1,SOFT,0.0,1,7,9466,27
8842,1,SOFT,0.0,1,7,9466,31
8843,1,MEDIUM,0.0,1,7,9466,81
8844,1,SOFT,0.0,1,9,9466,18
8845,1,MEDIUM,0.0,1,9,9466,22
8846,2,SOFT,3.0,5,7,9466,11
8847,2,SOFT,3.0,5,7,9466,16
8848,2,SOFT,3.0,5,7,9466,44
8849,2,SOFT,3.0,5,7,9466,55
8850,2,SOFT,0.0,5,8,9466,77
8851,2,SOFT,0.0,5,10,9466,23
8852,2,SOFT,4.0,6,8,9466,14
8853,2,SOFT,0.0,7,7,9466,63
8854,2,SOFT,0.0,7,9,9466,2
8855,2,SOFT,0.0,7,9,9466,4
8856,2,SOFT,0.0,7,12,9466,3
8857,2,SOFT,0.0,8,10,9466,1
8858,3,SOFT,0.0,8,10,9466,11
8859,2,SOFT,0.0,8,10,9466,24
8860,2,SOFT,0.0,8,10,9466,27
8861,3,SOFT,0.0,8,10,9466,44
8862,3,SOFT,0.0,8,10,9466,55
8863,3,SOFT,0.0,8,10,9466,63
8864,2,SOFT,0.0,8,10,9466,81
8865,2,SOFT,0.0,8,13,9466,10
8866,3,SOFT,0.0,8,13,9466,16
8867,2,SOFT,0.0,8,13,9466,20
8868,2,SOFT,0.0,8,13,9466,31
8869,3,SOFT,0.0,9,11,9466,14
8870,3,SOFT,0.0,9,11,9466,77
8871,3,SOFT,0.0,10,12,9466,2
8872,2,SOFT,0.0,10,13,9466,18
8873,2,SOFT,0.0,10,15,9466,22
8874,3,SOFT,3.0,10,22,9466,4
8875,4,SOFT,3.0,11,12,9466,55
8876,3,SOFT,0.0,11,13,9466,23
8877,3,SOFT,3.0,11,13,9466,24
8878,3,SOFT,0.0,11,23,9466,81
8879,3,SOFT,3.0,11,24,9466,27
8880,4,SOFT,3.0,11,24,9466,63
8881,3,SOFT,3.0,11,26,9466,1
8882,4,SOFT,0.0,11,26,9466,44
8883,4,SOFT,3.0,11,27,9466,11
8884,4,MEDIUM,5.0,12,12,9466,77
8885,4,SOFT,3.0,12,23,9466,14
8886,4,SOFT,0.0,13,16,9466,2
8887,5,SOFT,6.0,13,25,9466,77
8888,5,SOFT,0.0,13,26,9466,55
8889,3,SOFT,6.0,13,27,9466,3
8890,3,SOFT,6.0,14,14,9466,10
8891,4,MEDIUM,6.0,14,14,9466,24
8892,4,SOFT,6.0,14,24,9466,23
8893,3,SOFT,6.0,14,26,9466,31
8894,4,SOFT,0.0,14,27,9466,16
8895,3,SOFT,4.0,14,27,9466,18
8896,3,SOFT,6.0,14,28,9466,20
8897,4,SOFT,7.0,15,26,9466,10
8898,5,SOFT,6.0,15,29,9466,24
8899,3,SOFT,6.0,16,30,9466,22
8900,5,SOFT,6.0,17,17,9466,2
8901,6,SOFT,0.0,18,28,9466,2
8902,4,MEDIUM,5.0,23,26,9466,4
8903,4,MEDIUM,6.0,24,28,9466,81
8904,5,SOFT,0.0,25,27,9466,23
8905,1,MEDIUM,3.0,1,3,9467,23
8906,1,SOFT,0.0,1,4,9467,4
8907,1,SOFT,0.0,1,4,9467,10
8908,1,HARD,0.0,1,4,9467,11
8909,1,SOFT,0.0,1,4,9467,16
8910,1,SOFT,0.0,1,4,9467,20
8911,1,SOFT,0.0,1,4,9467,24
8912,1,SOFT,0.0,1,4,9467,31
8913,1,SOFT,0.0,1,4,9467,44
8914,1,SOFT,0.0,1,4,9467,55
8915,1,SOFT,0.0,1,4,9467,63
8916,1,SOFT,0.0,1,4,9467,77
8917,1,SOFT,0.0,1,5,9467,2
8918,1,SOFT,0.0,1,5,9467,3
8919,1,SOFT,0.0,1,5,9467,81
8920,1,HARD,0.0,1,7,9467,1
8921,1,SOFT,0.0,1,7,9467,27
8922,1,SOFT,0.0,1,8,9467,18
8923,1,SOFT,0.0,1,8,9467,22
8924,1,SOFT,0.0,1,9,9467,14
8925,2,SOFT,0.0,3,5,9467,23
8926,2,SOFT,3.0,5,6,9467,3
8927,2,SOFT,0.0,5,7,9467,2
8928,2,SOFT,3.0,5,7,9467,10
8929,2,HARD,3.0,5,7,9467,11
8930,2,SOFT,3.0,5,7,9467,16
8931,2,SOFT,0.0,5,7,9467,20
8932,2,SOFT,3.0,5,7,9467,24
8933,2,SOFT,0.0,5,7,9467,31
8934,2,SOFT,3.0,5,7,9467,55
8935,2,SOFT,0.0,5,7,9467,63
8936,2,SOFT,3.0,5,7,9467,77
8937,2,SOFT,3.0,5,8,9467,4
8938,2,SOFT,3.0,5,12,9467,44
8939,3,SOFT,0.0,6,8,9467,23
8940,2,SOFT,0.0,6,8,9467,81
8941,3,SOFT,5.0,7,7,9467,3
8942,3,SOFT,0.0,8,8,9467,2
8943,2,SOFT,0.0,8,8,9467,22
8944,3,SOFT,0.0,8,8,9467,24
8945,3,HARD,6.0,8,9,9467,11
8946,3,SOFT,6.0,8,9,9467,77
8947,3,SOFT,0.0,8,10,9467,4
8948,3,SOFT,0.0,8,10,9467,63
8949,3,SOFT,6.0,8,12,9467,16
8950,3,SOFT,0.0,8,12,9467,31
8951,3,SOFT,0.0,8,12,9467,55
8952,2,SOFT,0.0,8,14,9467,1
8953,4,SOFT,0.0,8,14,9467,3
8954,3,SOFT,6.0,8,14,9467,20
8955,2,SOFT,0.0,8,14,9467,27
8956,3,SOFT,0.0,8,15,9467,10
8957,2,SOFT,7.0,9,9,9467,18
8958,4,SOFT,0.0,9,11,9467,2
8959,4,SOFT,0.0,9,11,9467,24
8960,4,SOFT,0.0,9,11,9467,77
8961,3,SOFT,0.0,9,12,9467,81
8962,4,SOFT,0.0,9,14,9467,23
8963,4,SOFT,0.0,9,15,9467,11
8964,3,SOFT,0.0,9,15,9467,22
8965,2,SOFT,8.0,10,11,9467,14
8966,3,SOFT,0.0,10,15,9467,18
8967,4,SOFT,3.0,11,13,9467,4
8968,4,SOFT,3.0,11,13,9467,63
8969,3,SOFT,0.0,11,16,9467,14
8970,5,SOFT,0.0,12,14,9467,2
8971,5,SOFT,3.0,12,14,9467,24
8972,5,SOFT,3.0,12,14,9467,77
8973,4,SOFT,3.0,12,14,9467,81
8974,3,SOFT,0.0,13,15,9467,44
8975,4,SOFT,0.0,13,18,9467,16
8976,4,SOFT,0.0,13,19,9467,55
8977,5,SOFT,6.0,15,15,9467,23
8978,3,SOFT,7.0,15,17,9467,1
8979,6,SOFT,6.0,15,17,9467,2
8980,6,SOFT,0.0,15,17,9467,77
8981,6,SOFT,6.0,15,18,9467,24
8982,4,SOFT,0.0,15,21,9467,20
8983,5,SOFT,7.0,16,18,9467,11
8984,4,SOFT,6.0,16,18,9467,18
8985,6,SOFT,0.0,16,18,9467,23
8986,4,SOFT,3.0,16,18,9467,44
8987,4,SOFT,6.0,17,19,9467,14
8988,5,SOFT,6.0,19,21,9467,44
8989,1,SOFT,0.0,1,4,9468,2
8990,1,SOFT,0.0,1,4,9468,3
8991,1,SOFT,0.0,1,4,9468,4
8992,1,MEDIUM,0.0,1,4,9468,10
8993,1,SOFT,0.0,1,4,9468,11
8994,1,SOFT,0.0,1,4,9468,14
8995,1,MEDIUM,0.0,1,4,9468,16
8996,1,SOFT,0.0,1,4,9468,18
8997,1,SOFT,0.0,1,4,9468,20
8998,1,SOFT,0.0,1,4,9468,23
8999,1,SOFT,0.0,1,4,9468,24
9000,1,SOFT,0.0,1,4,9468,27
9001,1,MEDIUM,0.0,1,4,9468,31
9002,1,SOFT,0.0,1,4,9468,44
9003,1,MEDIUM,0.0,1,4,9468,55
9004,1,SOFT,0.0,1,4,9468,63
9005,1,SOFT,0.0,1,4,9468,77
9006,1,SOFT,0.0,1,4,9468,81
9007,1,SOFT,0.0,1,5,9468,1
9008,1,SOFT,0.0,1,5,9468,22
9009,2,SOFT,0.0,5,5,9468,4
9010,2,SOFT,0.0,5,7,9468,2
9011,2,SOFT,0.0,5,7,9468,10
9012,2,SOFT,3.0,5,7,9468,11
9013,2,SOFT,3.0,5,7,9468,14
9014,2,SOFT,0.0,5,7,9468,24
9015,2,SOFT,0.0,5,7,9468,31
9016,2,SOFT,0.0,5,7,9468,44
9017,2,SOFT,0.0,5,7,9468,55
9018,2,SOFT,3.0,5,7,9468,63
9019,2,SOFT,0.0,5,7,9468,77
9020,2,SOFT,3.0,5,8,9468,1
9021,2,SOFT,0.0,5,8,9468,3
9022,2,SOFT,0.0,5,8,9468,16
9023,2,SOFT,0.0,5,8,9468,18
9024,2,SOFT,0.0,5,8,9468,20
9025,2,SOFT,0.0,5,8,9468,22
9026,2,SOFT,0.0,5,8,9468,23
9027,2,SOFT,0.0,5,8,9468,27
9028,2,SOFT,0.0,5,8,9468,81
9029,3,SOFT,1.0,6,8,9468,4
9030,3,SOFT,0.0,7,9,9468,14
9031,3,SOFT,5.0,7,9,9468,63
9032,3,SOFT,0.0,8,9,9468,16
9033,3,SOFT,0.0,8,10,9468,1
9034,3,SOFT,3.0,8,10,9468,3
9035,3,SOFT,0.0,8,10,9468,10
9036,3,SOFT,0.0,8,10,9468,11
9037,3,SOFT,3.0,8,10,9468,18
9038,3,SOFT,3.0,8,10,9468,20
9039,3,SOFT,3.0,8,10,9468,22
9040,3,SOFT,3.0,8,10,9468,23
9041,3,SOFT,3.0,8,10,9468,27
9042,3,SOFT,0.0,8,10,9468,31
9043,3,SOFT,3.0,8,10,9468,44
9044,3,SOFT,0.0,8,10,9468,55
9045,3,SOFT,3.0,8,10,9468,81
9046,4,SOFT,0.0,9,11,9468,4
9047,4,SOFT,3.0,9,12,9468,16
9048,4,SOFT,0.0,10,12,9468,14
9049,4,SOFT,0.0,10,13,9468,63
9050,4,SOFT,3.0,11,13,9468,1
9051,4,SOFT,0.0,11,13,9468,3
9052,5,SOFT,2.0,11,13,9468,4
9053,4,SOFT,0.0,11,13,9468,11
9054,4,SOFT,0.0,11,13,9468,18
9055,4,SOFT,0.0,11,13,9468,20
9056,4,SOFT,0.0,11,13,9468,22
9057,4,SOFT,0.0,11,13,9468,23
9058,4,SOFT,0.0,11,14,9468,27
9059,4,SOFT,0.0,11,14,9468,44
9060,4,SOFT,0.0,11,14,9468,55
9061,4,SOFT,0.0,11,14,9468,81
9062,5,SOFT,0.0,12,15,9468,16
9063,5,SOFT,0.0,13,15,9468,1
9064,5,SOFT,2.0,13,15,9468,11
9065,5,SOFT,0.0,13,15,9468,14
9066,5,SOFT,0.0,13,15,9468,63
9067,6,SOFT,0.0,14,16,9468,4
9068,5,SOFT,3.0,14,16,9468,27
9069,5,SOFT,0.0,14,16,9468,55
9070,5,SOFT,3.0,14,16,9468,81
9071,5,SOFT,3.0,14,17,9468,44
9072,6,SOFT,1.0,15,16,9468,16
9073,6,SOFT,0.0,16,18,9468,1
9074,6,SOFT,0.0,16,18,9468,11
9075,6,SOFT,0.0,16,18,9468,63
9076,6,SOFT,3.0,17,19,9468,27
9077,6,SOFT,0.0,17,19,9468,44
9078,6,SOFT,0.0,17,19,9468,55
9079,6,SOFT,0.0,17,19,9468,81
9080,7,SOFT,0.0,17,20,9468,16
9081,1,SOFT,0.0,1,1,9472,27
9082,1,SOFT,0.0,1,9,9472,18
9083,1,SOFT,0.0,1,9,9472,24
9084,1,SOFT,0.0,1,10,9472,2
9085,1,SOFT,0.0,1,10,9472,31
9086,1,SOFT,3.0,1,11,9472,16
9087,1,SOFT,0.0,1,11,9472,20
9088,1,SOFT,3.0,1,11,9472,63
9089,1,SOFT,0.0,1,12,9472,10
9090,1,SOFT,3.0,1,12,9472,11
9091,1,SOFT,3.0,1,12,9472,44
9092,1,SOFT,0.0,1,12,9472,77
9093,1,SOFT,3.0,1,12,9472,81
9094,1,SOFT,3.0,1,13,9472,3
9095,1,SOFT,3.0,1,13,9472,4
9096,1,SOFT,0.0,1,14,9472,22
9097,1,SOFT,3.0,1,14,9472,55
9098,1,SOFT,3.0,1,15,9472,14
9099,1,SOFT,0.0,1,15,9472,23
9100,1,SOFT,3.0,1,17,9472,1
9101,2,HARD,0.0,2,20,9472,27
9102,2,HARD,0.0,10,27,9472,18
9103,2,HARD,0.0,10,28,9472,24
9104,2,HARD,0.0,11,28,9472,2
9105,2,HARD,0.0,11,30,9472,31
9106,2,HARD,0.0,12,31,9472,63
9107,2,HARD,0.0,12,32,9472,20
9108,2,HARD,0.0,12,34,9472,16
9109,2,HARD,0.0,13,30,9472,77
9110,2,HARD,0.0,13,31,9472,10
9111,2,HARD,0.0,13,33,9472,44
9112,2,HARD,0.0,13,34,9472,81
9113,2,HARD,0.0,13,36,9472,11
9114,2,HARD,0.0,14,33,9472,4
9115,2,HARD,0.0,14,35,9472,3
9116,2,HARD,0.0,15,34,9472,22
9117,2,HARD,0.0,15,35,9472,55
9118,2,HARD,0.0,16,36,9472,23
9119,2,HARD,0.0,16,41,9472,14
9120,2,HARD,0.0,18,37,9472,1
9121,3,HARD,0.0,21,41,9472,27
9122,3,HARD,0.0,28,58,9472,18
9123,3,HARD,0.0,29,40,9472,2
9124,3,HARD,0.0,29,57,9472,24
9125,3,HARD,0.0,31,57,9472,31
9126,3,HARD,0.0,31,57,9472,77
9127,3,HARD,0.0,32,43,9472,10
9128,3,HARD,0.0,32,58,9472,63
9129,3,HARD,0.0,33,57,9472,20
9130,3,HARD,0.0,34,58,9472,4
9131,3,HARD,0.0,34,58,9472,44
9132,3,HARD,0.0,35,57,9472,22
9133,3,HARD,0.0,35,58,9472,16
9134,3,HARD,0.0,35,58,9472,81
9135,3,SOFT,0.0,36,57,9472,3
9136,3,HARD,0.0,36,58,9472,55
9137,3,HARD,0.0,37,57,9472,23
9138,3,SOFT,0.0,37,58,9472,11
9139,3,SOFT,0.0,38,58,9472,1
9140,4,SOFT,0.0,41,56,9472,2
9141,4,SOFT,0.0,42,57,9472,27
9142,3,HARD,0.0,42,58,9472,14
9143,4,SOFT,0.0,44,57,9472,10
9144,1,MEDIUM,0.0,1,4,9473,31
9145,1,HARD,0.0,1,6,9473,18
9146,1,MEDIUM,0.0,1,6,9473,27
9147,1,HARD,0.0,1,7,9473,11
9148,1,HARD,0.0,1,7,9473,20
9149,1,HARD,0.0,1,7,9473,44
9150,1,MEDIUM,0.0,1,8,9473,4
9151,1,MEDIUM,0.0,1,8,9473,77
9152,1,HARD,0.0,1,8,9473,81
9153,1,HARD,0.0,1,9,9473,1
9154,1,MEDIUM,0.0,1,9,9473,10
9155,1,HARD,0.0,1,9,9473,14
9156,1,HARD,0.0,1,9,9473,16
9157,1,HARD,0.0,1,10,9473,2
9158,1,MEDIUM,0.0,1,10,9473,23
9159,1,HARD,0.0,1,10,9473,55
9160,1,HARD,0.0,1,11,9473,24
9161,1,HARD,0.0,1,11,9473,63
9162,1,HARD,0.0,1,13,9473,3
9163,1,HARD,0.0,1,13,9473,22
9164,2,MEDIUM,3.0,5,11,9473,31
9165,2,MEDIUM,0.0,7,9,9473,27
9166,2,SOFT,5.0,7,13,9473,18
9167,2,HARD,5.0,8,10,9473,44
9168,2,HARD,4.0,8,12,9473,11
9169,2,MEDIUM,0.0,8,12,9473,20
9170,2,SOFT,0.0,9,13,9473,77
9171,2,SOFT,0.0,9,14,9473,81
9172,2,SOFT,0.0,9,15,9473,4
9173,2,HARD,8.0,10,11,9473,16
9174,3,MEDIUM,0.0,10,12,9473,27
9175,2,SOFT,0.0,10,15,9473,1
9176,2,SOFT,0.0,10,17,9473,10
9177,2,HARD,8.0,10,17,9473,14
9178,2,HARD,9.0,11,11,9473,55
9179,3,SOFT,0.0,11,13,9473,44
9180,2,SOFT,0.0,11,18,9473,2
9181,2,SOFT,0.0,11,18,9473,23
9182,3,SOFT,0.0,12,14,9473,55
9183,2,SOFT,0.0,12,14,9473,63
9184,2,SOFT,0.0,12,16,9473,24
9185,3,SOFT,0.0,12,18,9473,16
9186,3,SOFT,0.0,12,19,9473,31
9187,3,SOFT,12.0,13,15,9473,11
9188,3,MEDIUM,5.0,13,19,9473,20
9189,4,MEDIUM,6.0,13,20,9473,27
9190,4,SOFT,3.0,14,16,9473,44
9191,2,MEDIUM,0.0,14,18,9473,3
9192,3,SOFT,7.0,14,19,9473,18
9193,3,SOFT,5.0,14,19,9473,77
9194,2,MEDIUM,0.0,14,26,9473,22
9195,3,SOFT,3.0,15,17,9473,63
9196,4,SOFT,3.0,15,18,9473,55
9197,3,SOFT,6.0,15,20,9473,81
9198,4,SOFT,3.0,16,18,9473,11
9199,3,SOFT,7.0,16,23,9473,4
9200,3,HARD,0.0,16,25,9473,1
9201,3,SOFT,5.0,17,19,9473,24
9202,5,HARD,0.0,17,22,9473,44
9203,4,HARD,10.0,18,24,9473,63
9204,3,SOFT,0.0,18,25,9473,14
9205,3,MEDIUM,0.0,18,26,9473,10
9206,3,MEDIUM,5.0,19,22,9473,3
9207,5,SOFT,6.0,19,24,9473,11
9208,4,HARD,10.0,19,25,9473,16
9209,5,HARD,10.0,19,25,9473,55
9210,3,MEDIUM,9.0,19,27,9473,23
9211,3,HARD,9.0,19,28,9473,2
9212,4,SOFT,8.0,20,25,9473,24
9213,4,SOFT,11.0,20,27,9473,77
